,reviewId,content,score,at,replyContent,appVersion,application
86889,7f6c0162-efcb-44d7-a547-0990882ccb45,Ok,5,2019-09-06 10:42:30,"Hi Mums!

Terima kasih telah menyukai aplikasi Teman Bumil. Apabila Mums mempunyai pertanyaan atau feedback seputar Teman Bumil, bisa dikirimkan ke info@temanbumil.com :)",1.9.2,Teman Bumil
17520,3cea9b1d-91df-4233-9ea4-2362732bfa3d,Mudahan2 bisa menang di kontesnya 😅😁😁,5,2022-02-24 09:11:07,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.7,Asian Parent
53575,e158ca68-bb1c-40a0-a42e-df1b5120eb19,sejauh ini sangat membantu dalam memberikan info seputar kehamilan,5,2019-05-02 15:25:15,"Halo, Bunda Ayu Siti. Terima kasih atas review positifnya. Kami senang Bunda mendapatkan manfaat positif dan informasi akurat seputar parenting dari aplikasi ini. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.2.12,Asian Parent
7722,5d9b8fee-5f8e-446d-8c17-4473b93734b3,Aplikasi nya bagus sangat membantu,5,2023-03-02 05:30:13,"Hai, Parent Dani Cika! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.12.20,Asian Parent
31670,5d395847-3d5e-4268-a221-58946d0fb385,Alhamdulillah aplikasi ini sangat membantu saya,4,2021-04-17 20:11:36,"Dear Parent, terima kasih untuk dukungan Anda. Jika Anda menyukai app kami, jangan lupa kasih bintang 5★ ya! Oh ya, undang teman untuk gabung dalam komunitas theAsianparent juga! 😊",2.9.5,Asian Parent
19997,b9a0750a-439b-40fc-a765-3ea1c8126559,Sangat membantu sekali untuk mengetahui perkembangan si kecil😍,5,2022-01-11 11:08:21,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi mengenai perkembangan dan pertumbuhan anak Anda. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur cari nama bayi, resep dll).dengan baik ya.😊
",2.10.7,Asian Parent
44596,4ca57e7a-e26e-400c-bbd5-debea71bbd7c,Aplikasi yang sangat membantu saya,5,2020-04-17 09:38:15,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.3.2,Asian Parent
21076,ab69704f-2f59-41c1-8eeb-70f64bc28cb9,Fiturnya lengkap,5,2021-12-23 06:30:32,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.7,Asian Parent
53576,b589cf16-da7b-4e57-a071-2f946e8e7817,ok,5,2019-05-02 15:07:46,"Hi, Parent! Thank you for your feedback. We are happy that you find this app is great for you. And, we hope our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.2.12,Asian Parent
74164,da113ca1-ca25-4e9a-8568-0e4a8a44d5ca,Enak yang lama,1,2021-01-30 19:53:27,"Hallo Mama Fina Rama, terima kasih atas ulasannya. Semoga aplikasi Hallobumil dapat bermanfaat sebagai pendamping kehamilan, dan tumbuh kembang Si Kecil nantinya. Sehat selalu :) ^np

",2.0.13,Hallobumil
351,6e02f6e4-36b9-4c35-a17e-7ac9dea81861,"Sangat membantu, informasi tentang perkembangan si kecil",5,2023-02-27 09:05:52,"Hai Bunda Kati Nem, terima kasih telah menggunakan aplikasi Diary Bunda dan atas ulasan baiknya 🙏🏻 Semoga aplikasi kami dapat terus bermanfaat bagi Bunda ya. Kami akan terus kembangkan aplikasi kami agar pengalaman Bunda selalu menyenangkan. Semoga Bunda dan keluarga sehat selalu, ya! 🤗",,Diary Bunda
79268,b65a9a03-3bda-4b91-9a9b-a1b298ae6b5d,Mantap,5,2024-03-11 06:03:06,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih Mums:)",2.21.5,Teman Bumil
70704,7b37b9e4-b5f2-472b-9308-f3a3a5b6ae21,veey helpful . ilove this app.. mommies should download ths without hesitation... all the moms here are helpful and i am here also to serve you. ask questions here and we will help,5,2019-06-18 11:44:20,"Hi, Parent! Thank you for your positive feedback. We are happy that you find this app is helpful for you. We hope that our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.3.1,Asian Parent
10463,3da9b2e9-ca6b-48e1-b0ff-8bb1ec4b9ff3,Asianperent kalian wajib download deh say...😄,5,2022-10-11 04:40:30,"Hai, Parent Mufati 447! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊",2.12.7,Asian Parent
63264,d70a90ad-7eb1-471b-ad96-f1591abecb56,Madaming matututunan.,4,2021-05-02 10:47:14,,2.9.6,Asian Parent
51487,8bc3b62c-f07a-44a3-b7e1-d690ffedfb61,"Secara beruntun dan bersamaan Kejahatan Pelanggaran HAM terberat dan Pelanggaran Undang-undang ITE di Indonesia. saya selaku warga negara U.S🇺🇸 terus terang sangat kecewa dengan perlakuan warga nagari lubuk alung (yang melakukan penindasan dan penghinaan serta penyiksaan) yang saya alami setiap hari. Yaa Allah... memang tidak semua yang jahat orang lubuk alung, ada pihak-pihak tertentu yang sengaja ingin dan berniat untuk membunuh PANCASILA : 9 (Abi Arya dan Shabrina). Yaa... Allah... 🤲",5,2019-08-11 22:33:12,"Halo, Parent! Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.3.1,Asian Parent
42763,4198bca9-d60e-43ab-9d31-b67581625a43,Sangat membantu,5,2020-07-08 20:54:56,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.1,Asian Parent
45019,a2ebdd74-8b91-4975-ad67-7aca359b8f34,Membantu sekali. Good,4,2020-03-29 05:26:38,"Hi, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.6.2,Asian Parent
37634,75740634-8a89-4499-835f-e337b27f6999,aplikasinya mbantu bgt,5,2020-12-15 16:44:09,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.14,Asian Parent
40877,25e8cfbe-e843-49a1-a6ca-1679f25909ea,"Sangat bagus,bisa mempantau perkembangan bayi",5,2020-09-29 11:27:20,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.11,Asian Parent
79365,a7a1475b-5899-4b36-a8f9-88f66f401d94,Aplikasi yg Sangat membantu,5,2024-03-03 08:06:11,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih Mums:)",2.21.3,Teman Bumil
60812,9bfd9c65-6486-43c0-8e67-adc2b0641a4a,Ganda ng apps nila highly recommended 💖,5,2021-12-29 16:18:27,,2.10.7,Asian Parent
41600,1a605e2e-9993-4e4f-9f21-fefc11bfb3c1,👌🙏😍,5,2020-09-03 16:39:10,"Hai Parent! Terima kasih di atas review yang positif. ❤ Kami sangat menghargainya. Semoga semua ciri-ciri dalam aplikasi theAsianparent dapat memberi manfaat kepada anda, bayi dan keluarga! Oh ya, jangan lupa ajak sekali geng anda untuk sama-sama aktif dalam aplikasi ini ya? 😊",2.7.8,Asian Parent
838,101c380c-2681-414a-b66e-833584f14828,Ok,5,2021-10-28 05:17:20,"Hai Bunda Fanny, terima kasih telah menggunakan aplikasi Diary Bunda dan atas ulasan baiknya 🙏🏻 Semoga aplikasi kami dapat terus membantu dan bermanfaat bagi Bunda dan keluarga ya. Kami akan terus kembangkan aplikasi kami agar pengalaman Bunda selalu menyenangkan. Semoga Bunda dan keluarga sehat selalu, ya! 🤗",,Diary Bunda
30452,9573f157-df41-47eb-8391-1c82b500923a,"Jadi lebih tau sejauh mana perkembangan janin, cocok banget untuk bumil pertama",4,2021-05-16 16:09:16,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.1,Asian Parent
48717,88cc6cc5-96ab-4420-9343-0897b5b190cc,Aplikasinya sangat membantu sekali,5,2019-11-19 21:05:52,"Hi, Bunda Uci! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.3.3,Asian Parent
29256,7e3b0645-4995-4d19-b23d-35b2783a054d,Ibu hamil wajib donload aplikasi ini ..,5,2021-06-23 09:10:43,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.11,Asian Parent
24929,26b1d0c5-e6e5-4189-8d90-3c2609a69aa2,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,5,2021-10-19 06:59:33,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.31,Asian Parent
60702,3b7754b7-2570-4176-8b6a-77866b1f4060,I like,5,2022-01-12 14:22:54,"Hi! Your glowing review warms our heart - we really appreciate it ❤️ We hope you continue to find our app useful as we accompany you on your parenting journey. We promise to keep improving your experience, too. Don't forget to invite your friends to join theAsianparent app community! 😊",2.10.7,Asian Parent
7720,7139761d-28e3-404c-a0e1-5236e5abc2ed,"fee talent telat bayar terus,admin d ajak zoom ga jawabin ,grup tele d buat bs ngetik sejam sekali",1,2023-03-02 08:47:29,"Halo, Bunda kishi aprilia. Mohon maaf atas kendalanya. Saat ini kami sedang ada perbaikan sistem dalam internal kami untuk pembayaran VIParents, silahkan email ke finance_id@tickledmedia.com dengan menyertakan nama, akun instagram, nama campaign dan periode campaign untuk informasi lebih lanjut. Terima kasih! 😊
",2.12.20,Asian Parent
74629,eecf7ce4-59c4-4bf4-b5ee-09f7b1765579,bagus,1,2020-10-13 16:36:17,"Hallo Mama triyanto sunarjo saniswan, terima kasih atas ulasannya. Semoga aplikasi Hallobumil dapat bermanfaat sebagai pendamping perencanaan kehamilan, masa kehamilan, dan tumbuh kembang Si Kecil. Sehat selalu :) ^np",,Hallobumil
94405,4cd5d80f-2dd9-486b-aa92-8bbfce26c970,"Apk ini sangan keren, membantu saya melihat perkembangan anak2 saya, apa yg harus saya lakukan dgn perkembangan anak2 saya, ..",5,2022-02-09 16:15:01,"Halo Bunda Mahyarani Aritha , terima kasih atas review positifnya.
Kami senang dapat membantu Bunda dalam mendampingi si Kecil melalui aplikasi. Silakan ajak teman-teman Bunda menggunakan aplikasi Tentang Anak juga ya, agar mendapatkan manfaat dari fitur-fiturnya! 😊",1.0.4,Teman Bumil
32053,91a543be-a95a-45e9-8041-04acd66cf13b,Sangat membantu selama kehamilan sya nda banyak menambah wawasan.,5,2021-04-13 08:59:25,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.0,Asian Parent
72849,64797873-6f71-4a9b-bf77-a9a2282c02ac,Kmrin2 bagus bisa masuk dgn mudah nah skrng knp slalu tray again.. Udh d perbaharui ttp aja ga bisa,4,2022-04-06 23:54:32,"Hai Mama Mirna Purnama lestari, mohon maaf atas ketidaknyamanannya. Mengenai kendala tersebut, mohon dipastikan kembali koneksi/jaringan internet Mama stabil. Silakan dapat lakukan uninstall lalu install kembali. Jika masih terjadi kendala mohon mengirimkan bukti kendala melalui email hallobumil@gmail.com :) ^np

",2.2.7,Hallobumil
27842,df5b11bf-5a78-4377-a4a9-6021b9cebb35,Bagus aplikasi nya,5,2021-08-10 08:21:41,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.19,Asian Parent
46781,90640279-6e8b-4601-bfa5-e5e70f036068,Sangat membantu,5,2020-01-21 17:28:59,"Hi, Bunda Yanti Amelia! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.4.2,Asian Parent
19838,e518078e-c4d8-4f93-969c-67469232009e,Allhamdilillah,5,2022-01-12 22:29:28,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.7,Asian Parent
86894,db6af47c-51f3-4049-9843-872f35b6ac2e,Aplikasi yang sangat membantu,5,2019-09-06 10:22:01,"Hi Mums!

Terima kasih telah menyukai aplikasi Teman Bumil. Apabila Mums mempunyai pertanyaan atau feedback seputar Teman Bumil, bisa dikirimkan ke info@temanbumil.com :)",1.9.2,Teman Bumil
11985,ba601840-d5a5-4e18-8908-d0892fd99988,Sngat membantu bngt,5,2022-09-04 20:27:23,"Hai, Parent Dirga Bahtra! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.12.4,Asian Parent
62602,1a54fcf3-c0cb-420c-86bd-58528d452c8f,Very nice,5,2021-06-25 12:16:33,"Hi, Parent! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊",2.9.13,Asian Parent
17298,c1b66734-027e-41a6-b7fe-fd96970364a9,Bagus bermanfaat. Jadi bisa tau tentang masa2 kehamilan.,5,2022-03-01 11:01:05,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.13,Asian Parent
61688,0306d107-fa6b-490f-a53d-07564d75c9f7,Full of information..very usefull..,5,2021-10-04 18:32:28,"Hi, Aty! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊",2.9.17,Asian Parent
49326,701dadfc-4f6d-45ee-be55-6c2a3969a4d1,masih mencoba,2,2019-11-04 07:00:52,"Dear Bunda Alya, terima kasih untuk dukungan Anda. Jika Anda menyukai app kami, jangan lupa kasih bintang 5★ ya! Oh ya, undang teman-teman kalian untuk gabung dalam komunitas theAsianparent juga! 😊",2.3.3,Asian Parent
2753,9703f646-01ba-4e92-82f4-c269b705140b,"aplikasi asianparent sangat membantu sekali buat saya ibu baru dari mulai hamil sampai sekarang anak saya usia 1 thn disini kita dpt mencari apa yg kita ingin tahu tentang kehamila sampai perkebangan anak lho bunda....aplikasi ini recomendt bgt sngat membantu pkoknya, apalagi bagi ibu baru sperti saya yg blm punya pengalman tentng kehamiln & perkembngan ank sesuai usia.nya",5,2024-04-27 20:40:04,"Halo Bunda! Terima kasih atas ratingnya, ya! Semoga Bunda bisa terus menggunakan aplikasi kami dan tergabung dalam komunitas kami dengan nyaman 😊",3.0.6,Asian Parent
23272,f713add3-b41e-45a3-ae68-29180a4056e0,"Semenjak dowload theAsianparent, alhamdulilah membantu saya yg sedang hamil anak pertama",5,2021-11-16 09:02:02,"Hai, Parent! Terima kasih atas review positifnya ❤️ Jangan lupa beritahu teman Anda untuk bergabung di aplikasi theAsianparent. 😊 Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.3,Asian Parent
3091,fa6c8768-7a5a-44b1-8732-5232b5777277,"Aplikasii ini sangat membantu dan memberikan saya banyak ilmu dari komunitas dan sharing"" tanya jawab nya.",5,2024-04-02 20:37:02,"Halo Bunda! Terima kasih atas ratingnya, ya! Semoga Bunda bisa terus menggunakan aplikasi kami dan tergabung dalam komunitas kami dengan nyaman 😊",3.0.6,Asian Parent
75674,b459b6b6-9a14-49bc-9257-90ebf9205744,goods apk,5,2019-08-10 22:46:54,"Dear Mama Dwina Pridayanti, terima kasih atas ulasannya. Semoga aplikasi Hallobumil dapat terus bermanfaat sebagai pendamping kehamilan. Salam hangat :) ^in",1.23.4,Hallobumil
47317,164f590e-25b5-443c-b719-9a457f843f13,ingin tau lbh lanjut tentang kehamilan,5,2019-12-31 14:35:13,"Halo, Bunda Aisyah Terima kasih atas review positifnya. Kami senang Bunda mendapatkan manfaat positif dan informasi akurat seputar parenting dari aplikasi ini. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.3.6,Asian Parent
25754,1fe0aafc-e550-4b9c-86de-69ee08a35c1c,Sangat membantu🥰,5,2021-09-27 11:36:55,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.30,Asian Parent
52512,32e8ca61-a085-418a-92d4-d185a744f52e,bagus.. banyak tips yaa dan membantu informasi tumbuh kembang anak saya,4,2019-06-17 21:27:01,"Halo, Bunda. Terima kasih atas review positifnya. Kami senang Bunda mendapatkan manfaat positif dan informasi akurat seputar parenting dari aplikasi ini. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.2.4.0,Asian Parent
40157,60db5958-fc5d-44aa-85cd-c9c0b252c4ec,"Sebagai wanita yang baru akan menjadi ibu,aplikasi ini sangat bermanfaat untuk menambah pengetahuan bumil",5,2020-10-13 11:00:39,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.11,Asian Parent
10406,a20d355b-3539-4b7e-aa64-782782bf5150,Alhamdulillah masih saya gunakan semenjak trs1 sampai udah umur 7bulan. Lumayan membantu,5,2022-10-14 11:36:14,"Hai, Parent Yati Rohmayati! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.12.7,Asian Parent
95263,b70b7f37-fc2e-40e1-a217-15be842b5298,"Aplikasinya bagus semua fitur bermanfaat buat bapak2 yg ga paham sama pertumbuhan anak, ada skrining mandiri, dll,",5,2023-09-12 06:56:08,"Hi Ayah Heldi, senang mendengar bahwa Ayah terbantu dengan Tentang Anak. Kami selalu berupaya menyediakan berbagai fitur relevan seperti skrining, stimulasi, cek tumbuh kembang dan banyak lagi. Sehingga membantu orang tua dalam proses perenting. Yuk ajak teman-teman Ayah menggunakan aplikasi Tentang Anak agar mendapatkan manfaat dari fiturnya 😊",2.8.0,Teman Bumil
90657,841e60ca-c84a-4042-b3e1-5a2fb5ad334b,bagus bgt,5,2024-04-11 05:29:43,"Halo Bunda Indah Indriyani, terima kasih atas review yang diberikan. Kami turut senang jika aplikasi nya sesuai dengan harapan. Semoga fitur-fitur kami dapat terus membantu Bunda untuk memantau tumbuh kembang si kecil ya. Yuk ajak teman-teman Bunda menggunakan aplikasi Tentang Anak agar mendapatkan manfaat dari fitur-fiturnya 😊
",,Teman Bumil
51290,87cb0b9f-699a-4147-b097-e234e5464f1d,Nice,5,2019-08-25 09:42:08,"Hi, Parent! Thank you for your positive feedback. We hope our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.2.6.2,Asian Parent
3803,0561b48f-2523-40f3-a0d0-ce3000acbe74,"Awal mula tau theAsian Parent tahun 2021 pas hamil anak pertama, awalnya untuk memantau kehamilan aja, eh taunya setelah anak nya lahir ada fitur untuk memantau pertumbuhan dan perkembangan si anak. Aplikasi ini memiliki banyak fitur yang kalau dijelaskan disini ga bakal muat hehe, oh ya aplikasi ini bisa untuk belanja jg. Sampai akhirnya di thn 2024 punya anak kedua masih tetap setia pakai aplikasi ini untuk memantau tumbuh kembang anak² ku. Sukses selalu theAsian Parent menemani para ibu ❤️",5,2024-03-19 01:04:43,"Hai, Balqis! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊",3.0.6,Asian Parent
33190,1487a289-5bc2-41f0-88d0-06173ccebd1b,Sangat membantu...,5,2021-03-26 17:45:08,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.1,Asian Parent
46639,6a6d68dd-24fc-498c-925b-2c437d9f8158,Banyak ilmu baru dan bisa sharing,5,2020-01-26 17:09:17,"Halo, Parent. Terima kasih atas review positifnya. Kami senang dapat memberikan tempat sharing untuk Anda dengan orangtua lainnya. Semoga Anda dapat menggunakan semua fitur dalam aplikasi dengan baik ya! Oh ya, jangan lupa ajak teman-teman untuk bergabung di komunitas kami juga. 😊",2.4.2,Asian Parent
95718,fea6e7f1-4c1a-447e-ae8a-0ca97c8257ba,A great application for a new mom like me. Very helpful and informative ☺️.,5,2023-03-13 19:47:30,"Halo Aybun, terima kasih atas review positifnya. Semoga fitur kami lainnya di dalam aplikasi Tentang Anak dapat terus bermanfaat bagi Aybun kedepannya ya. Yuk ajak teman-teman AyBun juga menggunakan aplikasi Tentang Anak ya. Terima kasih.",1.9.0,Teman Bumil
84424,962a2614-40ce-40b2-b811-e2e846ff8cce,Good,5,2021-05-06 16:03:36,"Hi Mum, Terima kasih telah menyukai dan menggunakan aplikasi Teman Bumil. Teman Bumil dan jangan lupa share pengalaman Mum di Instagram Mum dan follow terus IG @temanbumil. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih juga atas Bintang Limanya ya Mum :)",2.0.13,Teman Bumil
91783,891af19d-fa15-41b1-a697-cbcfb655cb55,Sangat membantu sekali untuk pengetahuan tentang anak apalagi untuk keluarga baru,5,2023-09-22 10:32:37,"Hi AyBun, terima kasih untuk review nya. Senang mendengar jika aplikasi Tentang Anak dapat membantu AyBun dalam memberikan ilmu parenting. Semoga fitur dan informasi yang tersedia di aplikasi dapat selalu bermanfaat dan membantu AyBun ya. Yuk ajak teman AyBun untuk gunakan aplikasi nya juga💖
",2.8.0,Teman Bumil
33080,88b69ff7-9fcf-4cd3-b3b8-8579ca142437,Baik aplikasinya,5,2021-03-28 00:39:29,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊",,Asian Parent
69228,4815b16f-f238-4f6a-8a43-8ebcb469fa00,im so amaze😍😊,5,2019-11-15 19:19:57,"Hi, Camay! Thank you for your positive feedback. We hope our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.3.2,Asian Parent
25039,190226a9-ed73-4d4b-b9e2-e0b6fa612e5d,Bermanfaat bangat untuk saya,5,2021-10-14 15:26:05,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊

",2.9.31,Asian Parent
6330,fdd025aa-99ce-4ea3-a291-1489b1dfb7b9,"Saya suka dengan aplikasi ini,sangat bermanfaat dan bisa sharing masalah parenting",5,2023-09-23 15:51:22,"Hai, Parent Ariyani M Adil! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.13.3,Asian Parent
53887,8394b5d7-54fe-46d8-833c-a46feebad8ea,bagus,4,2019-04-22 19:51:34,"Halo, Bunda. Terima kasih atas review positifnya. Jika Bunda menyukai aplikasi ini, boleh dong dikasih bintang 5? Ehehe. Semoga Bunda bisa memanfaatkan semua fitur di aplikasi theAsianparent! Oh ya, jangan lupa ajak teman-teman untuk bergabung di komunitas kami ya. 😊",2.2.11,Asian Parent
