,reviewId,content,score,at,replyContent,appVersion,application
71782,4d32e819-d0f1-48b7-b9a4-245c239ecf21,Amazing!😊,5,2019-01-11 21:01:03,"Thank you for your kind words 💕. We are on a mission to make parenting an enjoyable journey. Please do share this app with all your friends and family! By the way, did you know you can now earn points for your contribution to the app and enjoy exciting rewards? Do check it out🎁",2.2.4.0,Asian Parent
71416,5496a425-2a43-4285-bc4a-b5cf73e8aae0,Useful!,5,2019-04-02 14:24:07,Thank you for your encouragement!,2.2.7.3,Asian Parent
18338,95eb516e-9110-4290-ad18-e74c8a393737,Sangat memudahkan untuk mengetahui perkembangan janin😊,5,2022-02-08 17:16:59,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi mengenai perkembangan dan pertumbuhan anak Anda. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur cari nama bayi, resep dll).dengan baik ya.😊
",2.10.10,Asian Parent
85864,688c203a-225c-4ebf-9125-e70579d3d76b,"saya sudah isi Formulir untuk daapt bantal bayi tapi kok ga datng"" yah",5,2020-04-10 18:00:41,"Hi Mums Usbay Chanel,
Terima kasih telah menyukai aplikasi Teman Bumil. Terkait promo bantal, bagi Mums yang terpilih maka Mums berkesempatan mendapatkan hadiah menarik berupa bantal bayi dari Teman Bumil x Folamil. Terus setia menjadi pengguna Teman Bumil, karena masih banyak giveaway lainnya dari Teman Bumil.",1.10.2,Teman Bumil
24134,816070d7-3da1-4df0-b523-fd17aa52ae9d,sangat membantu,5,2021-11-03 11:57:46,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊
",2.10.1,Asian Parent
49675,2ae46fa3-21d7-491a-b4d4-909400f3deaa,Suka banget👌,5,2019-10-23 03:46:06,"Hi, Parent! Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.3.2,Asian Parent
81141,b7c9a4cd-c65e-4dff-8559-8fc94b0015bb,"Keren aplikasinya sangat membantu bagi new mom. Ada komunitasnya, webinarnya juga, artikel yang bagus kerennn terus tingkatkan lagi",5,2023-02-22 08:20:52,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums :)",2.18.4,Teman Bumil
34714,e520af8a-7ae2-492c-9a52-d724c3514768,Puas dengan apk nya semua fitur ada good deh pokoknya recommended buat bumil nih....,5,2021-02-22 20:43:50,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.8.4,Asian Parent
68218,c43f0518-bc46-4fc1-bc79-92dd3806a536,Helpful tips and advices... Thank you very much for this app.,5,2020-02-27 12:18:11,"Hi, Parent! Thank you for your positive feedback. We are happy that you find this app is helpful for you. We hope that our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.4.2,Asian Parent
88737,d1a02991-9c2a-4fee-86fb-9aa759ccbf19,Bagus,5,2018-08-15 10:15:17,,1.3.0,Teman Bumil
8169,cdfa6599-6e7a-4a85-a8f6-ea20c42c1157,"Sangat membantu kita tentang tumbuh kembang kehamilan kita,N yang kita tidak tahu,pantangan2an ibu hamil jd tahu semuanya.",5,2023-02-09 20:30:43,"Halo, Parent Nor Alim! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi dari mulai perkembangan janin, masalah ibu hamil dan pertumbuhan anak. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur pemantau kehamilan, cari nama bayi, resep dll.) dengan baik ya.😊",2.12.20,Asian Parent
16051,7d0a5f78-f37c-406c-8e25-81a53c59f98c,Terbaik,5,2022-03-28 18:47:30,"Halo Parent, kami sangat senang mendengar ulasan positif dari Anda ❤️ Gunakan aplikasi theAsianparent untuk mendapatkan informasi seputar kehamilan, tips pernikahan, rekomendasi makanan anak, gizi balita serta informasi terkait kehamilan dan parenting lainnya 😊
",2.10.14,Asian Parent
84662,ef5592e2-7ebd-4e0c-a1b2-49b5701fd6ee,Berguna skali,5,2021-03-18 15:09:50,"Hi Mum, Terima kasih telah menyukai dan menggunakan aplikasi Teman Bumil. Jangan lupa share pengalaman Mum di Instagram Mum dan follow terus IG @temanbumil. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih juga atas Bintang Limanya ya Mum :)",2.1.0,Teman Bumil
11404,a2cfb366-f7c2-4ad2-87bf-e91372e49888,"Sangat bermanfaat , menambah wawasan dan pengetahuan tentang si kecil",5,2022-09-17 14:27:48,"Hai, Parent Ayu Larasati! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.12.4,Asian Parent
7926,2df76900-9eaf-4898-8ad6-890255b37b96,bagus,5,2023-02-15 20:17:45,"Hai, Parent Siti Suhanda! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.20,Asian Parent
37283,5e803cf5-b12a-4c71-bc23-d5185dc66867,Luar biasa berguna,5,2020-12-20 20:12:44,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.14,Asian Parent
60909,0cac776d-c028-4688-864f-315ed5fd0692,Very informative,5,2021-12-19 18:17:12,,2.10.6,Asian Parent
47268,16d7054c-3361-436e-9124-12e4ace2926f,good!!!! sangat bagus sangat membantu,5,2020-01-03 04:35:27,"Hi, Bunda Ima! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.3.6,Asian Parent
71571,1cefce69-c2e1-439c-8fb7-47a4282cbb5f,Aplikasinya sangaaaat membantu bnget buat ibu²,5,2019-03-16 10:02:08,"Halo, Bunda Wulan. Terima kasih atas review positifnya. Kami senang Bunda mendapatkan manfaat positif dan informasi yang akurat seputar parenting dari aplikasi ini. Semoga Bunda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! 😊",2.2.6.4,Asian Parent
75681,6525863f-8378-433f-8633-60f2bb6b35d3,Banyak ilmu yng d dapat😍,5,2019-08-27 21:00:51,Dear Mama Ucing Akka terima kasih atas ulasannya. Semoga aplikasi Hallobumil dapat bermanfaat. Sehat selalu :) ^ms,1.23.4,Hallobumil
83958,5886af29-d403-4979-8277-7604451cc665,"Alhamdulillaah, dengan app teman bumil banyak banget ilmu2 tentang kehamilan, perawatan bayi, kesehatan, dll nya yang sangat bermanfaat untuk saya dan keluarga. Semoga app teman bumil selalu memberikan yang terbaik yang sesuai dengan kebutuhan para moms",5,2021-09-05 21:33:55,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih ya Mums:)",2.5.2,Teman Bumil
42356,536586cf-f039-46d9-8041-3d8e5e5129d2,😍😍😍,5,2020-07-26 15:51:53,"Hi, Parent! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊",2.7.1,Asian Parent
52905,22146fa7-f749-446f-86f6-2f70c0cbf953,sangat membantu;),5,2019-05-31 02:53:31,"Halo, Parent! Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.2.12,Asian Parent
967,b0bff861-8350-4197-9410-cbca963cac39,Bagus sekali diary bunda ini...bisa liat aritikel kesehatan ibu hamil dan bisa ingat terus kehamilan kita udah brpa minggunya...jd semangat deh😊 terima kasih yaaa diary bunda,5,2021-02-19 23:01:10,"Hai Bunda Astri, terima kasih telah menggunakan aplikasi Diary Bunda dan atas ulasan baiknya 🙏🏻 Kami senang sekali mendengar manfaat baik yang dirasakan dari aplikasi kami. Semoga dapat terus membantu dan bermanfaat bagi Bunda dalam masa kehamilannya ya. Sehat selalu ya, Bunda! 🤗",2.1.19,Diary Bunda
8525,9c1bb04a-08e9-49e2-a93b-3d29dcc08da8,😍😍😍😍😍,5,2023-01-26 12:03:47,"Hai, Parent alif udin! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.18,Asian Parent
1205,1dd2ff74-bde8-4808-9571-221fb7d827dd,Sangat membantu dan bermanfaat .. pilihan aplikasi yg baik untuk calon ibu dalam mengedukasi pada masa kehamilannya.,5,2020-09-05 11:48:15,"Hai Bunda Gallery, terima kasih telah menggunakan aplikasi Diary Bunda dan atas ulasan baiknya 🙏🏻
Semoga aplikasi kami dapat terus bermanfaat bagi Bunda dan keluarga ya. Kami akan terus kembangkan aplikasi kami agar pengalaman Bunda selalu menyenangkan. Semoga Bunda sehat selalu, ya! 🤗",,Diary Bunda
49881,e9ce9f70-21de-4364-965f-48de59d0651d,"Memuaskan.. Sebagai ibu baru,bermanfaat bgt aplikasii ini.banyak memberi Info,jg banyak point2 hadiahnya. Luar biasa,tingkat kan teruss..",5,2019-10-15 18:36:58,"Hi, Bunda Ayunda Dewi Susanti! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",,Asian Parent
87799,e4d05294-84d9-4983-a2ba-dbc2d2f6d0d4,setelah update malah g bs msuk..eror terus..,2,2019-04-17 09:28:52,,1.8.4,Teman Bumil
50984,b16247df-c84f-4f7e-b2dd-6b7163dba01f,good,5,2019-09-02 15:54:39,"Hi, Parent! Thank you for your positive feedback. We hope our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.3.2,Asian Parent
21587,6b87480d-5234-461a-8067-98c038d1da71,"Sangat membatu untuk meninjau sejauh mana perkembangan kehamilan,hingga bayi lahir",5,2021-12-10 20:39:46,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.6,Asian Parent
52281,f765e5f1-05f9-480e-8aa6-de763f5459f4,good apk,5,2019-06-27 13:02:42,"Hi, Parent! Thank you for your positive feedback. We hope our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.3.1,Asian Parent
10172,22695b4a-355c-482a-9214-b2beae6de217,Sangat membantu,5,2022-10-22 11:18:09,"Hai, Parent Aida Isti! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.12.7,Asian Parent
87993,acb52027-383b-42ed-acab-6132bfebd0e7,gooooood,5,2019-03-11 11:40:33,,,Teman Bumil
35370,20d7be2f-17f4-4efd-b476-1bb27257b2d8,👏👏👏👍,5,2021-02-05 17:41:41,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",,Asian Parent
41441,e49a1833-3090-436e-8ef4-d19cd6630711,Menyenangkan dapat berbagai info seputar kehamilan,5,2020-09-11 11:30:11,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.8,Asian Parent
52569,74d1849d-31ba-43d9-9dc3-b72036373681,bgus sangat mambantu,1,2019-06-16 22:19:30,"Dear Bunda Wiwi, terima kasih untuk dukungan Anda. Jika Anda menyukai app kami dan merasa terbantu, jangan lupa kasih bintang 5★ ya! Oh ya, undang teman-teman kalian untuk gabung dalam komunitas theAsianparent juga! 😊",2.3.1,Asian Parent
44717,6e63653f-8fe4-4f2f-8f3d-1c087fdec2e1,"Sya suka aplikasi ini.. Sangat""membantu",5,2020-04-11 16:06:20,"Hi, Bunda Dian Novita! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",,Asian Parent
74664,d0e6d15d-6373-4b2d-937d-9929bb96879a,paling gak suka sama app yg minta upgrade nya maksa. kalo gak di upgrade otomatis keluar😔😔,3,2020-10-13 15:53:10,"Hallo Mama Putry. Qia, kami mohon maaf atas ketidaknyamanannya, karena memang saat ini sedang ada pembaharuan aplikasi, silakan Mama dapat update ke versi terbaru terlebih dahulu. Jika terjadi kendala, mohon dapat informasikan melalui email hallobumil@gmail.com. Salam hangat :) ^np",2.0.5,Hallobumil
28068,6c2436bd-f1f0-4eac-8edd-ff81f0c6e5e5,yyyyyaaa,5,2021-07-31 10:20:24,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.19,Asian Parent
51949,0a4e5883-c20b-4300-a9ad-787bf091ae66,TOP,5,2019-07-17 09:12:32,"Halo, Parent! Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.3.1,Asian Parent
2954,6e893118-35bd-442c-803b-8d28fd1c3e20,"Aplikasi yg sangat bagus bagi saya, sangat membantu bagi saya saat hamil..",5,2024-04-03 11:30:35,"Halo Bunda! Terima kasih atas ratingnya, ya! Semoga Bunda bisa terus menggunakan aplikasi kami dan tergabung dalam komunitas kami dengan nyaman 😊",,Asian Parent
2286,08b72807-d6da-48d8-980a-f88d00c91118,Mudnah2an ibu nya sehat dan anak ku sehat,5,2024-05-21 01:15:00,"Halo Parent! Amin, terima kasih atas rating baiknya, ya. Semoga Parent bisa terus menggunakan aplikasi kami dan tergabung dalam komunitas kami dengan nyaman 😊",,Asian Parent
56499,a12aeb04-3de2-4609-a30b-734d6e818b5d,Keren,5,2024-04-01 15:37:42,"Halo Bunda! Terima kasih atas ratingnya, ya! Semoga Bunda bisa terus menggunakan aplikasi kami dan tergabung dalam komunitas kami dengan nyaman 😊",3.0.6,Asian Parent
5981,e56397a1-bb7f-4303-b213-36a3d282f7b6,Sangat membant,5,2023-10-16 09:06:49,"Hai, Parent Lina Marlina! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.13.3,Asian Parent
53979,515b381a-4ddd-40fd-b43f-147c38010085,bagus,4,2019-04-19 21:52:08,"Halo, Bunda Githa Naura. Terima kasih atas review positifnya. Jika Bunda menyukai aplikasi ini, boleh dong dikasih bintang 5? Ehehe. Semoga Bunda bisa memanfaatkan semua fitur di aplikasi theAsianparent! Oh ya, jangan lupa ajak teman-teman untuk bergabung di komunitas kami ya. 😊",2.2.11,Asian Parent
48870,7f71860b-071c-47f9-beb6-67c1b969cd5e,Aplikasinya bagus banget.. membantu sekali untuk ibu hamil,5,2019-11-15 17:24:13,"Hi, Bunda Ramdhan! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.3.4,Asian Parent
26788,be9f7909-1637-4686-bace-d26f541fc5bc,Aplikasi yg bagus dan sangat membantu,5,2021-09-03 08:13:17,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",,Asian Parent
43875,ebf1bc94-c2d6-4f9e-a10a-12116a47fba0,Bagus,5,2020-05-30 07:41:41,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊",2.6.2,Asian Parent
44495,53c236f3-37a8-4103-9275-0d534d80d644,Bagus aplikasinya,4,2020-04-22 09:20:47,"Dear Parent, terima kasih untuk dukungan Anda. Jika Anda menyukai app kami, jangan lupa kasih bintang 5★ ya! Oh ya, undang teman-teman kalian untuk gabung dalam komunitas theAsianparent juga! 😊",2.6.2,Asian Parent
18633,a2a06438-b8d6-42c3-82fc-351412ea605f,"Sangat membantu memberi tahu perkembangan bayi saya setiap harinya, dan senangnya lagi saya merasa berkomunimasi dengan bayi saya",5,2022-02-04 05:55:30,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi mengenai perkembangan dan pertumbuhan anak Anda. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur cari nama bayi, resep dll).dengan baik ya.😊
",2.10.7,Asian Parent
23996,7ad5db23-e970-4810-aaeb-0b768e2be963,", 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",5,2021-11-05 13:55:45,"Hai, Parent! Terima kasih atas review positifnya ❤️ Jangan lupa beritahu teman Anda untuk bergabung di aplikasi theAsianparent. 😊 Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",,Asian Parent
44953,de9e9453-9973-4a2b-9a63-05e1d9aea4c5,Sangat bagus,5,2020-03-30 18:32:05,"Hi, Bunda Hanifa! Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.6.2,Asian Parent
81381,772f4c16-e7df-4fb6-ab2b-06d281c273e9,Aplikasi yang sangat bermanfaat untuk mengetahui tahap²an perkembngan babyku..,5,2022-12-05 08:48:41,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.17.0,Teman Bumil
43350,82f99045-6f6c-49e4-a141-9d405acf40be,Bagus sekali,5,2020-06-17 16:12:52,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.6.17,Asian Parent
34706,6bdd5b85-c8bc-4728-b2b8-6226c929a785,Bermanfaat banget bund,5,2021-02-23 08:02:58,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.0,Asian Parent
32329,9ab10af9-0f76-4311-8f31-7fc743e3a6d8,Aplikasi yang keren ❤️❤️ .. berguna banget buat para orang tua terutama yang masih baru buat memantau kehamilan .. semoga bermanfaat buat yang lainnya juga,5,2021-04-07 19:18:51,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",,Asian Parent
65406,a09175d4-8090-4aac-bacf-10eea6e561c9,"Natutuwa ako sa apps nato, kasi marami ako natutunan, at nag silbing gabay. Tamang basa at scroll lang at nagkakaroon ng Idea about Pregnancy, baby etc.",4,2020-11-25 21:34:51,"Salamat sa iyong suporta, naaappreciate namin ito. Maaari mo pa kaming matulungan sa pagbibigay ng 5-star review. Sana ay makasama ka namin at ang iyong mga mommy friends sa theAsianparent app community!",2.7.13,Asian Parent
51288,ab394d7f-a36d-4b31-b449-c8d91c1f7402,"Bagus , memberi info yg bermanfaat untuk kehamilan",5,2019-08-26 18:14:23,"Halo, Bunda Rizki. Terima kasih atas review positifnya. Kami senang Bunda mendapatkan manfaat positif dan informasi akurat seputar parenting dari aplikasi ini. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.3.1,Asian Parent
70937,210cce67-2032-47c5-be11-bcf02a69a670,I love this app. My husband also downloaded it. It makes us so excited to check on our baby's development. Very helpful.,5,2019-05-25 16:29:25,"Hi, Maryam Yap! Thank you for your positive feedback. We are happy that you find this app is helpful for you. We hope that our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.3.1,Asian Parent
88061,e36c1864-ad7e-4387-ab63-bf7fb3aed949,selalu minta update pembaharuan,2,2019-02-17 02:41:22,"Hi Mums!
Mohon maaf atas ketidaknyamanannya. Saat ini kami masih terus mengembangkan aplikasi Teman Bumil agar semakin mempermudah Mums dalam memperoleh informasi. Ditunggu perkembangan terbaru dari Teman Bumil ya, Mums! :)",,Teman Bumil
57059,460b749e-b69b-4e47-bef1-53c66ff403d8,Fake app,1,2023-11-07 00:24:26,"Hi, Parent. We apologize for the inconvenience you may have experienced with our pregnancy & parenting app. Our team has now fixed the issue. Please clear your cache and try once again. If you still experience the same problem after clearing the cache, write to us at app.feedback@theasianparent.com. Please encourage us with a 5★ rating! 😊",2.13.3,Asian Parent
79219,e457fbb3-a687-4fe6-9081-8a7a58c56297,🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰,5,2024-03-20 06:01:59,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih Mums :)",2.21.6,Teman Bumil
84337,96d25632-8a81-4e31-b421-54bfa8bb9ed0,aplikasi ny saya baru pakai. gmn dapet.in sample produk bumil?,5,2021-07-13 18:05:02,"Hi Mums, Terima kasih ya mums telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih Mums :)",,Teman Bumil
8260,d828b52a-612e-4709-b68d-0430b41a5722,Bagus,5,2023-02-06 09:00:44,"Hai, Parent Jamet Cuproy! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.20,Asian Parent
44492,141801da-ee51-4ee7-9b17-3607df0399b5,Byk hal yg bisa dipelajari dr aplikasi ini. Bagus bgt,5,2020-04-22 12:11:57,"Halo, Bunda Mangesti Kinasih. Terima kasih atas review positifnya. Kami senang Bunda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.6.2,Asian Parent
36411,32bab472-ec7a-45ad-9e0a-b4ec27f01d6e,"Yukk Orangtua Bergabung di App ini, Tanpa harus bingung bertanya kita bisa memantau tumbuh kembang anak_anak kita. Pilihan bijak ayah bunda.",5,2021-01-10 11:33:58,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.15,Asian Parent
40346,c5126060-75bc-43ba-be01-efc372a9818c,Semoga adek bayi kita sehat sehat,5,2020-10-07 18:14:27,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.11,Asian Parent
1032,0873eca1-0a66-43e8-bbb7-628029d84e1b,Bermanfaat,5,2021-01-10 14:11:51,"Hai Bunda, terima kasih telah menggunakan aplikasi Diary Bunda dan atas ulasan baiknya 🙏🏻 Semoga aplikasi kami dapat terus membantu dan bermanfaat bagi Bunda ya. Kami akan terus kembangkan aplikasi kami agar pengalaman Bunda selalu menyenangkan. Semoga Bunda dan keluarga sehat selalu, ya! 🤗",2.1.19,Diary Bunda
83474,219bb433-315f-4ab0-bff5-e6ce7aaed926,Ok,5,2022-02-12 22:06:59,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih ya Mums:)

",2.10.0,Teman Bumil
